id_unidad;blanco_y_nulo;FA;Otros;PLN;PLP;PNR;PSD;PUSC;votos;habilitados
00-5-10-01-5414;12;2;11;28;1;44;6;9;113;234
00-5-10-01-5415;5;3;5;24;1;5;15;5;63;149
00-5-10-01-5416;5;7;10;28;2;74;13;12;151;525
00-5-10-01-5417;6;11;16;56;6;44;25;35;199;501
00-5-10-01-5418;4;11;7;74;5;34;13;34;182;501
00-5-10-02-5419;13;13;13;59;2;99;18;32;249;586
00-5-10-02-5420;8;5;9;51;7;115;16;24;235;586
00-5-10-02-5421;15;10;20;53;4;68;30;21;221;586
00-5-10-02-5422;5;6;6;58;4;92;28;25;224;586
00-5-10-02-5423;4;15;16;52;6;95;34;21;243;588
00-5-10-02-5424;2;0;5;7;0;21;2;8;45;85
00-5-10-02-5425;9;5;12;17;2;50;5;7;107;224
00-5-10-02-5426;4;2;18;44;0;98;12;22;200;479
00-5-10-02-5427;6;0;12;19;0;26;4;12;79;163
00-5-10-02-5428;6;1;13;45;0;42;6;4;117;211
00-5-10-03-5429;14;3;17;90;10;53;32;62;281;589
00-5-10-03-5430;6;1;8;36;8;20;7;10;96;162
00-5-10-03-5431;1;0;1;14;1;6;5;11;39;124
00-5-10-04-5432;8;7;10;53;3;65;12;37;195;501
00-5-10-04-5433;3;5;7;71;5;95;20;34;240;501
00-5-10-04-5434;8;10;6;66;8;76;16;40;230;502
00-5-11-01-5435;4;35;51;111;16;46;90;37;390;611
00-5-11-01-5436;4;25;35;99;22;32;99;53;369;611
00-5-11-01-5437;4;24;36;115;27;28;73;49;356;611
00-5-11-01-5438;4;30;41;100;29;45;108;49;406;612
00-5-11-01-5439;7;9;14;48;6;11;21;22;138;266
00-5-11-01-5440;5;7;12;58;7;29;26;17;161;281
00-5-11-01-5441;3;4;10;46;0;10;14;21;108;205
00-5-11-02-5442;1;1;14;30;1;5;7;6;65;143
00-5-11-02-5443;6;15;8;61;13;11;32;57;203;335
00-5-11-02-5444;1;3;7;15;1;21;4;13;65;117
00-5-11-03-5445;4;1;6;30;7;5;7;32;92;169
00-5-11-03-5446;1;0;4;30;0;1;0;11;47;100
00-5-11-03-5447;3;8;21;50;7;10;6;33;138;270
00-5-11-03-5448;12;19;26;45;13;75;18;38;246;413
00-5-11-03-5449;4;9;23;57;15;20;28;23;179;323
00-5-11-04-5450;5;0;17;33;1;9;18;14;97;161
00-5-11-04-5451;6;10;23;126;7;6;28;25;231;390
00-5-11-05-5452;4;7;18;56;6;28;12;49;180;359
00-5-11-05-5453;3;9;14;62;5;37;9;54;193;359
00-6-01-01-5454;5;33;33;98;24;25;77;69;364;573
00-6-01-01-5455;1;28;23;109;30;30;76;51;348;573
00-6-01-01-5456;9;30;22;105;27;36;65;63;357;573
00-6-01-01-5457;5;26;32;118;19;29;56;59;344;573
00-6-01-01-5458;2;0;7;30;0;41;0;1;81;189
00-6-01-01-5459;5;32;35;78;26;48;52;85;361;557
00-6-01-01-5460;3;45;27;56;20;44;59;65;319;557
00-6-01-01-5461;3;52;30;112;23;31;47;52;350;557
00-6-01-01-5462;6;41;23;97;18;36;60;52;333;557
00-6-01-01-5463;4;34;28;85;16;40;78;63;348;557
00-6-01-01-5464;2;31;22;87;25;38;60;48;313;561
00-6-01-01-5465;2;35;25;73;22;40;49;52;298;476
00-6-01-01-5466;6;31;33;55;18;28;76;38;285;476
00-6-01-01-5467;1;29;34;70;13;28;63;37;275;476
00-6-01-01-5468;4;40;28;72;16;39;61;47;307;477
00-6-01-02-5469;3;4;10;118;2;39;6;89;271;416
00-6-01-02-5470;3;4;6;59;1;69;16;27;185;346
00-6-01-02-5471;3;9;12;54;3;53;12;30;176;347
00-6-01-02-5472;0;1;4;19;4;10;3;8;49;96
00-6-01-02-5473;1;3;5;77;3;19;5;40;153;273
00-6-01-03-5474;6;11;10;41;4;53;13;71;209;436
00-6-01-03-5475;4;11;7;62;2;29;13;53;181;437
00-6-01-03-5476;6;7;9;79;3;21;15;14;154;294
00-6-01-03-5477;3;3;19;29;2;53;8;25;142;373
00-6-01-03-5478;3;5;23;35;8;49;10;22;155;374
00-6-01-03-5479;3;4;9;26;5;19;19;25;110;242
00-6-01-03-5480;0;14;21;67;10;42;33;35;222;457
00-6-01-03-5481;6;7;29;56;4;55;30;43;230;458
00-6-01-03-5482;6;9;21;62;3;88;7;39;235;502
00-6-01-03-5483;10;7;22;73;1;106;10;40;269;502
00-6-01-04-5484;6;26;16;94;6;51;14;43;256;436
00-6-01-04-5485;1;12;15;101;5;52;19;55;260;437
00-6-01-04-5486;3;9;21;77;4;40;9;33;196;372
00-6-01-04-5487;1;27;25;77;9;42;39;39;259;514
00-6-01-04-5488;6;26;17;80;9;30;58;33;259;514
00-6-01-04-5489;3;17;23;98;8;45;39;43;276;514
00-6-01-04-5490;3;14;17;100;3;32;19;34;222;514
00-6-01-04-5491;7;13;21;77;10;49;44;32;253;518
00-6-01-04-5492;6;10;14;47;2;35;16;28;158;357
00-6-01-04-5493;3;4;10;60;1;30;17;35;160;358
00-6-01-04-5494;0;1;3;21;1;5;3;12;46;86
00-6-01-04-5495;0;0;11;27;0;2;11;8;59;97
00-6-01-04-5496;0;0;1;10;0;0;1;6;18;46
00-6-01-04-5497;3;17;26;85;3;18;10;26;188;377
00-6-01-04-5498;8;18;14;92;0;17;13;26;188;378
00-6-01-04-5499;10;17;10;114;6;56;26;16;255;426
00-6-01-04-5500;3;5;3;27;0;0;4;3;45;70
00-6-01-04-5501;3;26;23;98;8;18;16;39;231;403
00-6-01-04-5502;2;1;7;40;1;1;5;6;63;97
00-6-01-04-5503;5;10;15;43;1;13;14;16;117;263
00-6-01-04-5504;0;1;3;5;0;1;2;5;17;49
00-6-01-04-5505;7;11;18;114;9;52;21;36;268;445
00-6-01-04-5506;3;3;6;157;1;31;5;5;211;455
00-6-01-04-5507;1;4;7;49;1;10;21;8;101;184
00-6-01-04-5508;2;33;8;72;12;20;11;24;182;303
00-6-01-04-5509;5;1;9;132;0;13;2;1;163;276
00-6-01-04-5510;0;0;3;8;0;0;0;4;15;34
00-6-01-05-5511;5;13;8;68;9;93;32;24;252;511
00-6-01-05-5512;2;10;8;62;5;95;31;24;237;511
00-6-01-05-5513;0;6;10;65;7;90;29;18;225;511
00-6-01-05-5514;2;11;15;58;4;82;36;22;230;511
00-6-01-05-5515;3;9;7;66;6;68;25;33;217;515
00-6-01-05-5516;4;14;9;39;5;28;6;10;115;217
00-6-01-05-5517;0;1;10;22;1;18;5;7;64;149
00-6-01-05-5518;4;5;9;82;5;63;19;29;216;384
00-6-01-05-5519;3;6;6;79;5;79;9;25;212;384
00-6-01-05-5520;3;4;10;53;11;25;24;21;151;265
00-6-01-05-5521;2;0;0;21;0;5;3;2;33;58
00-6-01-05-5522;5;7;9;23;7;15;6;14;86;180
00-6-01-05-5523;2;1;3;36;0;15;2;10;69;102
00-6-01-05-5524;4;2;7;23;4;61;14;7;122;245
00-6-01-05-5525;4;6;6;43;0;21;6;11;97;161
00-6-01-05-5526;1;2;16;38;2;74;6;18;157;277
00-6-01-05-5527;1;5;10;24;0;28;0;6;74;164
00-6-01-06-5528;8;2;26;27;1;124;20;26;234;415
00-6-01-06-5529;7;6;17;62;2;86;30;25;235;512
00-6-01-06-5530;7;7;15;45;6;99;24;33;236;512
00-6-01-06-5531;7;12;19;56;5;102;26;36;263;513
00-6-01-06-5532;0;0;6;32;3;75;10;24;150;335
00-6-01-06-5533;1;3;11;32;9;37;15;45;153;265
00-6-01-07-5534;6;27;29;156;3;26;45;27;319;582
00-6-01-07-5535;1;1;20;25;1;8;16;15;87;124
00-6-01-08-5536;5;28;22;68;7;87;41;38;296;600
00-6-01-08-5537;4;22;24;64;11;95;27;31;278;600
00-6-01-08-5538;1;25;19;46;12;103;44;37;287;600
00-6-01-08-5539;1;24;27;54;14;88;33;55;296;600
00-6-01-08-5540;4;23;23;65;18;83;41;46;303;600
00-6-01-08-5541;2;18;20;55;10;102;31;47;285;600
00-6-01-08-5542;10;29;24;61;5;99;28;44;300;600
00-6-01-08-5543;6;27;25;55;13;83;31;39;279;600
00-6-01-08-5544;4;21;24;52;10;74;37;57;279;600
00-6-01-08-5545;5;16;24;55;6;97;39;49;291;600
00-6-01-08-5546;4;21;24;65;10;94;30;52;300;600
00-6-01-08-5547;5;20;23;64;12;84;37;55;300;600
00-6-01-08-5548;5;19;21;56;19;80;30;30;260;600
00-6-01-08-5549;8;18;27;58;12;75;43;43;284;600
00-6-01-08-5550;4;23;19;52;8;94;41;51;292;600
00-6-01-08-5551;1;25;23;69;17;85;40;37;297;593
00-6-01-08-5552;2;19;22;66;15;93;41;44;302;592
00-6-01-08-5553;3;40;25;85;13;68;66;39;339;507
00-6-01-08-5554;2;10;14;61;15;49;18;30;199;449
00-6-01-08-5555;3;14;15;49;3;59;46;32;221;532
00-6-01-08-5556;2;17;17;54;7;51;34;45;227;532
00-6-01-08-5557;3;25;17;49;11;59;29;44;237;532
00-6-01-08-5558;2;20;21;62;10;70;41;35;261;532
00-6-01-08-5559;3;23;18;82;18;46;66;75;331;503
00-6-01-08-5560;2;11;13;51;13;99;20;32;241;559
00-6-01-08-5561;5;19;22;42;10;97;32;32;259;559
00-6-01-08-5562;5;13;27;57;19;91;47;37;296;559
00-6-01-08-5563;4;15;23;46;17;100;36;32;273;559
00-6-01-08-5564;6;18;22;46;17;96;31;55;291;559
00-6-01-08-5565;6;12;22;60;10;93;32;33;268;559
00-6-01-08-5566;2;7;16;34;19;85;32;40;235;560
00-6-01-08-5567;6;27;20;55;15;87;29;32;271;608
00-6-01-08-5568;3;22;23;62;13;60;33;41;257;608
00-6-01-08-5569;4;24;21;42;21;77;30;42;261;608
00-6-01-08-5570;3;13;14;62;14;85;27;32;250;608
00-6-01-08-5571;3;25;21;49;10;98;24;25;255;608
00-6-01-08-5572;1;16;31;52;15;94;36;32;277;608
00-6-01-08-5573;1;28;21;43;20;87;37;28;265;608
00-6-01-08-5574;3;27;30;41;12;80;33;31;257;608
00-6-01-08-5575;9;14;16;55;14;77;29;36;250;611
00-6-01-08-5576;0;1;2;6;0;0;0;5;14;28
00-6-01-09-5577;6;69;26;111;45;22;110;31;420;646
00-6-01-09-5578;2;30;16;80;10;56;87;24;305;521
00-6-01-09-5579;5;31;22;93;26;33;88;21;319;521
00-6-01-09-5580;0;28;14;87;18;53;81;26;307;521
00-6-01-09-5581;1;47;22;74;20;42;86;23;315;521
00-6-01-09-5582;2;41;19;80;23;29;73;39;306;523
00-6-01-09-5583;4;36;13;80;8;12;39;16;208;347
00-6-01-10-5584;0;1;0;1;0;0;0;1;3;21
00-6-01-11-5585;2;7;4;30;5;83;23;12;166;346
00-6-01-11-5586;8;17;14;85;11;73;30;38;276;602
00-6-01-11-5587;3;14;13;55;11;91;30;34;251;602
00-6-01-11-5588;6;16;21;63;2;95;28;33;264;602
00-6-01-11-5589;2;22;17;68;8;75;42;30;264;602
00-6-01-11-5590;5;14;15;64;10;104;19;36;267;604
00-6-01-11-5591;4;28;12;46;3;14;20;20;147;343
00-6-01-11-5592;5;13;9;32;11;44;21;6;141;271
00-6-01-11-5593;4;3;9;47;5;48;20;9;145;303
00-6-01-11-5594;2;0;2;22;0;2;3;1;32;72
00-6-01-11-5595;1;4;9;29;0;34;5;8;90;200
00-6-01-11-5596;4;0;11;14;1;23;8;7;68;127
00-6-01-11-5597;2;15;8;67;8;30;15;22;167;341
00-6-01-11-5598;4;12;13;33;12;17;16;17;124;254
00-6-01-11-5599;4;14;17;19;13;23;23;13;126;341
00-6-01-11-5600;1;9;9;19;7;40;5;24;114;341
00-6-01-12-5601;5;28;33;46;18;64;39;64;297;600
00-6-01-12-5602;4;21;18;80;10;65;34;61;293;600
00-6-01-12-5603;8;16;13;64;23;73;27;50;274;600
00-6-01-12-5604;12;18;18;63;18;83;42;49;303;600
00-6-01-12-5605;5;27;20;64;16;87;33;60;312;600
00-6-01-12-5606;6;24;27;66;12;78;42;49;304;600
00-6-01-12-5607;7;32;17;62;10;79;36;54;297;600
00-6-01-12-5608;7;26;20;75;8;72;30;44;282;600
00-6-01-12-5609;4;20;35;62;9;83;43;52;308;600
00-6-01-12-5610;1;17;22;69;17;76;37;43;282;600
00-6-01-12-5611;5;29;21;71;10;65;30;54;285;573
00-6-01-12-5612;2;18;24;65;16;62;45;39;271;573
00-6-01-12-5613;7;12;25;51;3;76;21;43;238;596
00-6-01-12-5614;6;13;21;58;5;81;18;44;246;596
00-6-01-12-5615;2;11;22;54;6;79;24;63;261;596
00-6-01-12-5616;4;12;30;60;3;84;14;56;263;596
00-6-01-12-5617;5;5;22;53;14;69;16;54;238;596
00-6-01-12-5618;5;12;36;58;7;87;13;47;265;596
00-6-01-12-5619;2;22;36;73;8;65;18;56;280;596
00-6-01-12-5620;4;12;31;65;4;66;18;56;256;596
00-6-01-12-5621;2;12;21;60;6;78;13;41;233;596
00-6-01-12-5622;6;15;31;70;7;78;15;43;265;605
00-6-01-13-5623;7;10;13;158;1;46;6;30;271;517
00-6-01-13-5624;4;1;4;110;1;102;5;5;232;391
00-6-01-13-5625;7;20;8;84;0;82;9;17;227;378
00-6-01-14-5626;4;14;16;95;3;57;30;61;280;488
00-6-01-14-5627;5;10;22;85;11;55;35;48;271;488
00-6-01-14-5628;0;0;1;8;0;1;1;9;20;47
00-6-01-15-5629;4;53;30;91;22;54;71;52;377;600
00-6-01-15-5630;3;40;25;112;32;54;62;42;370;600
00-6-01-15-5631;10;40;32;89;20;59;75;46;371;600
00-6-01-15-5632;5;48;20;86;17;56;86;60;378;600
00-6-01-15-5633;0;29;24;88;24;65;71;73;374;600
00-6-01-15-5634;8;40;30;91;29;61;78;45;382;600
00-6-01-15-5635;7;36;23;101;23;53;83;59;385;600
00-6-01-15-5636;3;32;34;86;23;44;79;62;363;600
00-6-01-15-5637;7;55;25;83;28;54;76;56;384;600
00-6-01-15-5638;8;33;33;96;18;45;72;38;343;600
00-6-01-15-5639;2;40;29;67;30;47;76;49;340;559
00-6-01-15-5640;7;32;33;82;15;52;75;40;336;558
00-6-01-15-5641;15;1;14;79;0;37;1;22;169;570
00-6-01-15-5642;12;11;33;50;6;74;24;28;238;567
00-6-01-15-5643;7;13;21;59;8;80;26;37;251;567
00-6-01-15-5644;6;12;20;37;12;80;28;45;240;567
00-6-01-15-5645;8;18;21;59;7;67;25;41;246;567
00-6-01-15-5646;2;9;15;55;9;78;26;40;234;571
00-6-01-15-5647;3;28;22;44;14;78;42;40;271;539
00-6-01-15-5648;6;18;16;55;20;77;42;36;270;539
00-6-01-15-5649;1;27;23;46;15;76;26;40;254;539
00-6-01-15-5650;1;1;0;16;0;5;1;5;29;103
00-6-01-16-5651;4;7;9;37;4;9;17;15;102;135
00-6-01-16-5652;2;4;7;46;2;5;17;13;96;185
00-6-01-16-5653;3;3;6;78;4;14;16;14;138;169
00-6-02-01-5654;2;44;24;91;20;61;54;58;354;591
00-6-02-01-5655;3;39;32;92;27;52;50;41;336;591
00-6-02-01-5656;0;40;22;100;35;51;57;43;348;591
00-6-02-01-5657;4;36;28;84;26;58;53;52;341;591
00-6-02-01-5658;4;34;29;75;29;69;67;50;357;591
00-6-02-01-5659;3;51;30;73;29;57;55;43;341;591
00-6-02-01-5660;3;34;32;79;20;60;73;62;363;591
00-6-02-01-5661;6;29;25;81;13;87;71;44;356;591
00-6-02-01-5662;2;26;34;77;27;59;63;60;348;591
00-6-02-01-5663;8;39;21;93;14;49;64;44;332;591
00-6-02-01-5664;3;33;20;74;25;62;85;47;349;591
00-6-02-01-5665;2;52;23;81;21;68;70;63;380;591
00-6-02-01-5666;7;35;24;92;32;57;64;47;358;591
00-6-02-01-5667;3;35;30;73;35;58;49;71;354;591
00-6-02-01-5668;3;33;28;95;30;65;62;58;374;593
00-6-02-01-5669;5;23;20;58;17;64;37;40;264;508
00-6-02-01-5670;5;30;14;71;11;67;37;34;269;508
00-6-02-01-5671;6;18;11;62;13;61;39;26;236;508
00-6-02-01-5672;2;25;13;54;15;69;34;25;237;510
00-6-02-01-5673;4;43;22;81;31;66;79;43;369;600
00-6-02-01-5674;7;62;38;76;25;68;77;39;392;600
00-6-02-01-5675;4;42;30;82;37;72;56;46;369;600
00-6-02-01-5676;8;39;27;93;35;62;83;33;380;575
00-6-02-01-5677;5;29;25;88;38;57;80;64;386;575
00-6-02-02-5678;4;5;17;58;14;61;41;38;238;488
00-6-02-02-5679;4;14;12;64;9;76;41;22;242;488
00-6-02-02-5680;2;26;21;62;16;73;40;15;255;488
00-6-02-02-5681;5;24;29;57;10;61;37;16;239;489
00-6-02-02-5682;4;19;16;62;13;37;86;69;306;482
00-6-02-02-5683;0;19;19;50;12;32;71;80;283;482
00-6-02-02-5684;0;0;0;1;0;1;0;1;3;13
00-6-02-03-5685;1;36;16;75;31;62;65;48;334;572
00-6-02-03-5686;4;33;22;70;17;66;59;43;314;572
00-6-02-03-5687;4;40;34;67;21;65;72;37;340;572
00-6-02-03-5688;1;35;18;63;22;85;55;42;321;572
00-6-02-03-5689;3;37;28;49;25;74;72;38;326;572
00-6-02-03-5690;2;24;33;84;33;57;60;32;325;577
00-6-02-03-5691;5;6;9;63;7;20;21;13;144;257
00-6-02-04-5692;0;22;32;82;16;45;55;49;301;511
00-6-02-04-5693;1;13;6;20;6;11;30;18;105;144
00-6-02-04-5694;5;29;20;94;19;68;51;43;329;532
00-6-02-05-5695;0;7;6;12;5;1;21;27;79;129
00-6-02-05-5696;1;0;1;17;0;4;8;2;33;69
00-6-02-05-5698;1;8;7;33;6;5;14;19;93;146
00-6-02-06-5699;1;4;0;13;0;7;11;12;48;64
00-6-02-06-5700;2;9;6;71;9;83;44;54;278;577
00-6-02-06-5701;4;7;10;55;6;85;55;37;259;543
00-6-02-06-5702;1;10;10;54;12;82;47;35;251;544
00-6-02-06-5703;2;5;5;20;3;27;21;16;99;218
00-6-03-01-5704;5;23;27;58;11;52;128;20;324;605
00-6-03-01-5705;4;22;27;54;11;44;123;21;306;605
00-6-03-01-5706;7;20;23;55;12;59;132;22;330;605
00-6-03-01-5707;8;15;35;48;19;63;123;19;330;605
00-6-03-01-5708;10;23;28;52;10;70;115;34;342;605
00-6-03-01-5709;5;19;30;52;16;77;103;30;332;605
00-6-03-01-5710;2;15;24;65;14;65;128;9;322;605
00-6-03-01-5711;4;12;24;78;11;71;125;27;352;605
00-6-03-01-5712;3;19;24;54;8;63;97;36;304;605
00-6-03-01-5713;6;18;31;50;15;72;107;17;316;605
00-6-03-01-5714;3;12;23;59;6;65;134;17;319;605
00-6-03-01-5715;5;17;35;64;18;51;134;22;346;616
00-6-03-01-5716;0;5;14;32;2;44;42;5;144;275
00-6-03-01-5717;11;36;42;31;3;66;27;27;243;496
00-6-03-01-5718;10;15;14;40;2;72;73;21;247;519
00-6-03-01-5719;9;16;22;35;5;76;60;23;246;520
00-6-03-01-5720;0;0;6;23;5;38;5;11;88;174
00-6-03-01-5721;6;12;26;34;1;70;27;6;182;452
00-6-03-01-5722;9;4;21;29;0;53;37;7;160;452
00-6-03-01-5723;8;10;34;35;5;68;26;25;211;392
00-6-03-01-5724;0;0;4;8;2;1;7;0;22;57
00-6-03-01-5725;11;17;28;27;1;53;2;10;149;378
00-6-03-01-5726;3;6;18;23;0;20;37;8;115;242
00-6-03-01-5727;4;5;19;37;6;41;79;19;210;447
00-6-03-01-5728;5;11;16;36;0;48;57;26;199;366
00-6-03-01-5729;3;6;24;27;4;55;45;50;214;367
00-6-03-01-5730;11;11;34;59;12;89;58;13;287;567
00-6-03-01-5731;9;6;24;50;5;96;90;18;298;567
00-6-03-01-5732;8;8;33;47;11;99;71;16;293;567
00-6-03-01-5733;3;9;19;48;4;93;71;15;262;567
00-6-03-01-5734;13;8;20;53;5;129;50;15;293;567
00-6-03-01-5735;2;5;19;56;6;76;75;19;258;567
00-6-03-01-5736;12;3;23;51;4;80;94;21;288;571
00-6-03-01-5737;3;6;4;15;0;5;0;13;46;121
00-6-03-02-5738;6;12;16;53;3;64;33;22;209;444
00-6-03-02-5739;4;7;15;58;3;55;44;25;211;444
00-6-03-02-5740;8;6;24;47;10;85;41;20;241;444
00-6-03-02-5741;5;12;26;102;8;109;44;29;335;640
00-6-03-02-5742;5;6;31;42;6;56;42;20;208;390
00-6-03-02-5743;8;25;18;88;8;68;32;57;304;603
00-6-03-03-5744;7;11;27;61;8;63;56;28;261;587
00-6-03-03-5745;5;10;20;70;5;66;51;24;251;587
00-6-03-03-5746;4;4;13;51;2;43;22;26;165;367
00-6-03-03-5747;5;5;10;33;7;34;29;35;158;330
00-6-03-03-5748;4;3;28;44;13;82;25;10;209;431
00-6-03-03-5749;2;5;17;13;3;53;44;34;171;323
00-6-03-03-5750;1;44;16;26;0;36;20;31;174;323
00-6-03-03-5751;5;9;18;46;1;99;16;7;201;474
00-6-03-03-5752;6;13;26;47;1;130;8;5;236;474
00-6-03-03-5753;0;6;1;2;2;12;9;2;34;65
00-6-03-03-5754;9;5;19;25;2;50;43;3;156;310
00-6-03-03-5755;3;8;9;22;1;26;24;18;111;299
00-6-03-04-5756;11;49;26;42;8;56;44;58;294;626
00-6-03-04-5757;12;39;27;54;1;67;42;51;293;626
00-6-03-04-5758;3;34;21;39;10;37;27;24;195;406
00-6-03-04-5759;0;0;7;25;3;29;11;15;90;262
00-6-03-04-5760;4;3;7;36;1;29;3;8;91;178
00-6-03-05-5761;1;5;13;22;0;8;2;24;75;143
00-6-03-05-5762;5;10;31;99;6;35;70;12;268;467
00-6-03-05-5763;2;5;19;47;0;58;36;17;184;461
00-6-03-05-5764;3;0;9;32;5;16;7;5;77;143
00-6-03-06-5765;1;3;5;33;2;24;87;15;170;337
00-6-03-06-5766;5;5;10;48;3;8;49;5;133;236
00-6-03-06-5767;10;7;13;37;6;30;39;9;151;334
00-6-03-07-5768;4;1;18;57;3;22;19;40;164;273
00-6-03-07-5769;11;3;61;67;2;33;23;29;229;485
00-6-03-07-5770;5;2;15;11;0;2;12;1;48;118
00-6-03-07-5771;0;1;20;24;0;53;25;22;145;274
00-6-03-07-5772;4;2;8;37;1;16;14;8;90;240
00-6-03-07-5773;2;0;8;1;0;3;1;0;15;42
00-6-03-07-5774;1;0;5;6;0;16;4;4;36;63
00-6-03-07-5775;11;1;28;13;0;14;1;9;77;172
00-6-03-08-5776;2;4;12;23;0;22;29;14;106;245
00-6-03-08-5777;4;2;12;43;1;16;13;12;103;190
00-6-03-08-5778;9;13;38;63;5;42;51;32;253;564
00-6-03-08-5779;8;8;11;66;2;21;31;10;157;335
00-6-03-08-5780;2;3;9;62;0;37;36;13;162;335
00-6-03-09-5781;6;3;19;98;8;34;51;36;255;453
00-6-03-09-5782;6;10;14;90;2;27;37;35;221;453
00-6-03-09-5783;8;11;21;68;6;80;44;24;262;412
00-6-03-09-5784;5;12;19;52;5;76;40;11;220;412
00-6-03-09-5785;3;6;17;40;7;82;48;12;215;413
00-6-03-09-5786;12;1;13;60;3;48;44;17;198;351
00-6-04-01-5787;1;32;14;81;19;69;58;64;338;550
00-6-04-01-5788;0;33;13;79;21;60;71;34;311;550
00-6-04-01-5789;4;44;15;98;13;55;69;33;331;550
00-6-04-01-5790;4;30;26;79;15;64;62;36;316;550
00-6-04-01-5791;1;32;16;98;8;76;64;29;324;550
00-6-04-01-5792;4;35;15;81;11;63;73;43;325;550
00-6-04-01-5793;3;30;24;82;27;79;64;66;375;550
00-6-04-01-5794;3;27;18;81;12;85;56;46;328;550
00-6-04-01-5795;3;40;25;58;26;47;77;45;321;550
00-6-04-01-5796;2;0;15;72;2;18;18;11;138;215
00-6-04-01-5797;1;4;3;15;0;5;5;2;35;74
00-6-04-01-5798;1;4;6;23;6;26;13;12;91;148
00-6-04-01-5799;4;2;3;8;0;1;1;13;32;50
00-6-04-01-5800;3;20;20;56;20;107;78;25;329;537
00-6-04-01-5801;1;28;21;73;20;91;45;37;316;537
00-6-04-01-5802;6;32;16;61;17;87;51;31;301;537
00-6-04-02-5803;2;2;8;43;6;24;33;20;138;211
00-6-04-02-5804;5;16;11;24;6;28;27;22;139;266
00-6-04-02-5805;6;10;9;127;6;37;13;18;226;360
00-6-04-02-5806;2;0;3;9;4;50;11;22;101;174
00-6-04-03-5807;0;0;6;8;2;3;4;6;29;54
00-6-04-03-5808;3;14;10;69;11;61;55;29;252;448
00-6-04-03-5809;1;17;6;79;11;68;46;35;263;448
00-6-04-03-5810;1;16;12;66;12;70;44;39;260;450
00-6-04-03-5811;7;9;20;58;10;55;31;36;226;459
00-6-04-03-5812;1;18;18;59;4;69;32;37;238;459
00-6-04-03-5813;4;8;23;73;8;50;39;53;258;461
00-6-05-01-5814;4;5;25;60;8;50;31;39;222;548
00-6-05-01-5815;9;14;23;70;16;60;62;29;283;548
00-6-05-01-5816;6;10;21;71;6;59;45;38;256;548
00-6-05-01-5817;8;15;18;80;9;61;59;41;291;548
00-6-05-01-5818;9;23;17;84;8;44;48;26;259;548
00-6-05-01-5819;5;17;14;88;15;64;38;32;273;551
00-6-05-01-5820;7;7;25;35;4;53;39;25;195;420
00-6-05-01-5821;6;5;13;31;3;56;43;29;186;420
00-6-05-01-5822;5;12;22;47;2;111;49;16;264;550
00-6-05-01-5823;10;5;6;57;2;55;36;11;182;351
00-6-05-01-5824;9;6;15;65;10;87;39;21;252;509
00-6-05-01-5825;9;18;20;84;4;60;44;20;259;509
00-6-05-01-5826;4;11;15;96;8;76;44;24;278;511
00-6-05-01-5827;2;1;4;43;1;2;4;3;60;108
00-6-05-02-5828;4;20;29;60;8;77;59;40;297;543
00-6-05-02-5829;4;13;29;62;5;57;82;35;287;543
00-6-05-02-5830;8;11;33;35;5;79;62;47;280;543
00-6-05-02-5831;3;9;32;52;8;74;68;40;286;543
00-6-05-02-5832;6;22;32;45;11;65;81;33;295;543
00-6-05-02-5833;3;23;33;57;6;65;53;27;267;543
00-6-05-02-5834;2;14;28;57;9;73;60;36;279;552
00-6-05-02-5835;8;11;29;61;13;56;59;26;263;552
00-6-05-02-5836;4;17;34;59;10;62;51;38;275;554
00-6-05-02-5837;2;14;17;59;2;65;31;21;211;376
00-6-05-02-5838;1;7;18;32;0;41;20;26;145;366
00-6-05-02-5839;4;1;14;34;5;62;16;27;163;366
00-6-05-02-5840;4;14;51;70;3;90;35;23;290;582
00-6-05-02-5841;9;16;35;34;3;111;21;24;253;583
00-6-05-02-5842;6;10;17;19;4;60;23;14;153;413
00-6-05-02-5843;3;2;20;15;4;26;17;12;99;229
00-6-05-02-5844;4;2;1;13;0;24;2;1;47;120
00-6-05-02-5845;2;2;15;8;0;1;5;3;36;45
00-6-05-03-5846;10;9;30;31;4;68;17;31;200;472
00-6-05-03-5847;5;10;20;27;3;50;20;56;191;472
00-6-05-03-5848;0;2;2;11;1;8;3;3;30;101
00-6-05-03-5849;2;1;4;8;0;19;0;4;38;71
00-6-05-03-5850;5;2;17;27;0;40;5;9;105;255
00-6-05-03-5851;2;2;10;22;0;15;2;12;65;126
00-6-05-03-5852;3;1;4;3;0;12;4;8;35;86
00-6-05-03-5853;4;2;8;13;0;24;9;2;62;135
00-6-05-03-5854;3;0;5;9;2;28;11;3;61;123
00-6-05-04-5855;7;5;16;38;3;43;31;14;157;366
00-6-05-04-5856;9;4;25;31;4;64;26;13;176;367
00-6-05-04-5857;4;26;12;45;11;48;98;15;259;530
00-6-05-04-5858;2;30;15;51;3;58;87;18;264;530
00-6-05-04-5859;3;20;16;63;9;40;87;17;255;530
00-6-05-04-5860;3;28;19;44;12;43;89;13;251;530
00-6-05-04-5861;5;26;11;65;12;74;84;14;291;534
00-6-05-05-5862;2;5;30;63;1;90;31;41;263;626
00-6-05-05-5863;8;4;22;64;2;85;37;27;249;627
